station,date,market_type,settlement_epoch,timestamp_iso,timezone
KJFK,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KJFK,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KLAX,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KLGA,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KMIA,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KMIA,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KMSP,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Chicago
KMSP,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Chicago
KORD,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Chicago
KORD,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Chicago
KPHX,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Phoenix
KPHX,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Phoenix
KPWM,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KPWM,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KSEA,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/Denver
KSLC,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/Denver
KTPA,2026-08-04,HIGH,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KTPA,2026-08-04,LOW,1785844800,2026-08-04T12:00:00+00:00,America/New_York
KATL,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KATL,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KBOS,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KBOS,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KBWI,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KBWI,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KDCA,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KDCA,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KDEN,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Denver
KDEN,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Denver
KDFW,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Chicago
KDFW,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Chicago
KEWR,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KEWR,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KIAD,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KIAD,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KJFK,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KJFK,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KLAX,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KLGA,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KMIA,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KMIA,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KMSP,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Chicago
KMSP,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Chicago
KORD,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Chicago
KORD,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Chicago
KPHX,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Phoenix
KPHX,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Phoenix
KPWM,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KPWM,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KSEA,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/Denver
KSLC,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/Denver
KTPA,2026-08-05,HIGH,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KTPA,2026-08-05,LOW,1785931200,2026-08-05T12:00:00+00:00,America/New_York
KATL,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KATL,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KBOS,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KBOS,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KBWI,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KBWI,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KDCA,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KDCA,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KDEN,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Denver
KDEN,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Denver
KDFW,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Chicago
KDFW,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Chicago
KEWR,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KEWR,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KIAD,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KIAD,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KJFK,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KJFK,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KLAX,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KLGA,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KMIA,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KMIA,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KMSP,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Chicago
KMSP,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Chicago
KORD,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Chicago
KORD,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Chicago
KPHX,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Phoenix
KPHX,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Phoenix
KPWM,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KPWM,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KSEA,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/Denver
KSLC,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/Denver
KTPA,2026-08-06,HIGH,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KTPA,2026-08-06,LOW,1786017600,2026-08-06T12:00:00+00:00,America/New_York
KATL,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KATL,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KBOS,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KBOS,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KBWI,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KBWI,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KDCA,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KDCA,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KDEN,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Denver
KDEN,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Denver
KDFW,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Chicago
KDFW,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Chicago
KEWR,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KEWR,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KIAD,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KIAD,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KJFK,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KJFK,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KLAX,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KLGA,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KMIA,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KMIA,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KMSP,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Chicago
KMSP,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Chicago
KORD,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Chicago
KORD,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Chicago
KPHX,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Phoenix
KPHX,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Phoenix
KPWM,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KPWM,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KSEA,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/Denver
KSLC,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/Denver
KTPA,2026-08-07,HIGH,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KTPA,2026-08-07,LOW,1786104000,2026-08-07T12:00:00+00:00,America/New_York
KATL,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KATL,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KBOS,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KBOS,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KBWI,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KBWI,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KDCA,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KDCA,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KDEN,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Denver
KDEN,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Denver
KDFW,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Chicago
KDFW,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Chicago
KEWR,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KEWR,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KIAD,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KIAD,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KJFK,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KJFK,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KLAX,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KLGA,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KMIA,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KMIA,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KMSP,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Chicago
KMSP,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Chicago
KORD,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Chicago
KORD,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Chicago
KPHX,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Phoenix
KPHX,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Phoenix
KPWM,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KPWM,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KSEA,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/Denver
KSLC,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/Denver
KTPA,2026-08-08,HIGH,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KTPA,2026-08-08,LOW,1786190400,2026-08-08T12:00:00+00:00,America/New_York
KATL,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KATL,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KBOS,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KBOS,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KBWI,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KBWI,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KDCA,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KDCA,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KDEN,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Denver
KDEN,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Denver
KDFW,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Chicago
KDFW,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Chicago
KEWR,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KEWR,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KIAD,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KIAD,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KJFK,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KJFK,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KLAX,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KLGA,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KMIA,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KMIA,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KMSP,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Chicago
KMSP,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Chicago
KORD,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Chicago
KORD,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Chicago
KPHX,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Phoenix
KPHX,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Phoenix
KPWM,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KPWM,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KSEA,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/Denver
KSLC,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/Denver
KTPA,2026-08-09,HIGH,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KTPA,2026-08-09,LOW,1786276800,2026-08-09T12:00:00+00:00,America/New_York
KATL,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KATL,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KBOS,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KBOS,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KBWI,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KBWI,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KDCA,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KDCA,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KDEN,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Denver
KDEN,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Denver
KDFW,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Chicago
KDFW,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Chicago
KEWR,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KEWR,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KIAD,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KIAD,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KJFK,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KJFK,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KLAX,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KLGA,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KMIA,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KMIA,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KMSP,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Chicago
KMSP,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Chicago
KORD,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Chicago
KORD,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Chicago
KPHX,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Phoenix
KPHX,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Phoenix
KPWM,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KPWM,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KSEA,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/Denver
KSLC,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/Denver
KTPA,2026-08-10,HIGH,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KTPA,2026-08-10,LOW,1786363200,2026-08-10T12:00:00+00:00,America/New_York
KATL,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KATL,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KBOS,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KBOS,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KBWI,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KBWI,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KDCA,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KDCA,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KDEN,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Denver
KDEN,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Denver
KDFW,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Chicago
KDFW,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Chicago
KEWR,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KEWR,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KIAD,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KIAD,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KJFK,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KJFK,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KLAX,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Los_Angeles
KLAX,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Los_Angeles
KLGA,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KLGA,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KMIA,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KMIA,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KMSP,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Chicago
KMSP,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Chicago
KORD,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Chicago
KORD,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Chicago
KPHX,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Phoenix
KPHX,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Phoenix
KPWM,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KPWM,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KSEA,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Los_Angeles
KSEA,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Los_Angeles
KSFO,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Los_Angeles
KSLC,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/Denver
KSLC,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/Denver
KTPA,2026-08-11,HIGH,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KTPA,2026-08-11,LOW,1786449600,2026-08-11T12:00:00+00:00,America/New_York
KATL,2026-08-12,HIGH,1786536000,2026-08-12T12:00:00+00:00,America/New_York
KATL,2026-08-12,LOW,1786536000,2026-08-12T12:00:00+00:00,America/New_York
KBOS,2026-08-12,HIGH,1786536000,2026-08-12T12:00:00+00:00,America/New_York
KBOS,2026-08-12,LOW,1786536000,2026-08-12T12:00:00+00:00,America/New_York
